ID,Date,Profit,Capacity_Score,Area,Age,Food_Diversity_Score,Type,Price_Range,Lat,Long,City,State
237,8/25/2015,151127.8991,4,Downtown,Recent,5,Full Service Restaurant,5,34.39878,-118.37319,Canyon Country,CA
238,8/26/2015,102555.3775,2,Suburbs,Well-Known,2,Banquet,5,34.52287,-118.39215,Santa Clarita,CA
239,8/27/2015,155742.4577,6,Suburbs,Recent,2,Full Service Restaurant,3,34.17812,-118.43146,Van Nuys,CA
240,8/28/2015,137896.4525,2,Downtown,Well-Known,5,Banquet,5,34.22411,-118.44481,Panorama City,CA
241,8/29/2015,138665.428,2,Suburbs,Developed,2,Full Service Restaurant,4,34.14659,-118.46286,Sherman Oaks,CA
242,8/30/2015,172829.2161,1,Downtown,Recent,10,Banquet,2,34.20109,-118.44816,Van Nuys,CA
243,8/31/2015,154931.3991,6,Suburbs,Recent,9,Banquet,3,34.19818,-118.48975,Van Nuys,CA
244,9/1/2015,163051.7563,5,Downtown,Developed,4,Full Service Restaurant,3,34.17838,-118.4593,Van Nuys,CA
245,9/2/2015,102458.5365,6,Suburbs,Developed,1,Cafeteria,5,34.14852,-118.43272,Sherman Oaks,CA
246,9/3/2015,157733.0944,5,Suburbs,Recent,9,Cafeteria,4,34.15087,-118.49229,Encino,CA
247,9/4/2015,102165.5345,2,Suburbs,Developed,3,Cafeteria,3,34.20052,-118.29583,Burbank,CA
248,9/5/2015,157903.7974,4,Suburbs,Well-Known,5,Banquet,2,34.17676,-118.30922,Burbank,CA
249,9/6/2015,157529.4363,5,Downtown,Well-Known,5,Cafeteria,2,34.20449,-118.327,Burbank,CA
250,9/7/2015,122328.6885,7,Downtown,Recent,4,Banquet,2,34.17478,-118.34681,Burbank,CA
251,9/8/2015,155903.1242,2,Suburbs,Recent,9,Banquet,5,34.17117,-118.32384,Burbank,CA
252,9/9/2015,119946.5521,6,Downtown,Recent,10,Cafeteria,2,34.16859,-118.37254,North Hollywood,CA
253,9/10/2015,142716.9329,6,Downtown,Developed,3,Banquet,3,34.15106,-118.36634,North Hollywood,CA
254,9/11/2015,195383.6986,1,Downtown,Recent,6,Full Service Restaurant,1,34.13881,-118.39352,Studio City,CA
255,9/12/2015,150834.4325,5,Suburbs,Well-Known,7,Full Service Restaurant,1,34.20721,-118.40025,North Hollywood,CA
256,9/13/2015,213603.0558,6,Downtown,Well-Known,1,Full Service Restaurant,1,34.18659,-118.38871,North Hollywood,CA
257,9/14/2015,194991.3945,2,Suburbs,Developed,4,Full Service Restaurant,1,34.16619,-118.40011,Valley Village,CA
258,9/15/2015,132504.3232,6,Suburbs,Developed,4,Cafeteria,2,34.13826,-118.35285,Universal City,CA
259,9/16/2015,199713.0491,1,Downtown,Developed,1,Full Service Restaurant,3,34.13762,-117.59998,Rancho Cucamonga,CA
260,9/17/2015,107979.4924,2,Downtown,Recent,1,Cafeteria,5,34.26557,-117.86721,Azusa,CA
261,9/18/2015,150637.1396,5,Downtown,Recent,3,Full Service Restaurant,4,34.09641,-117.96816,Baldwin Park,CA
262,9/19/2015,110620.0437,5,Downtown,Developed,2,Cafeteria,1,33.95397,-117.64045,Chino,CA
263,9/20/2015,157425.842,7,Suburbs,Recent,5,Cafeteria,4,33.96432,-117.73599,Chino Hills,CA
264,9/21/2015,134734.8064,6,Downtown,Well-Known,10,Banquet,5,34.00447,-117.68468,Chino,CA
265,9/22/2015,203210.5642,7,Downtown,Well-Known,7,Full Service Restaurant,1,34.12853,-117.71561,Claremont,CA
266,9/23/2015,163430.702,7,Downtown,Recent,10,Cafeteria,5,34.09726,-117.90616,Covina,CA
267,9/24/2015,117625.3601,6,Downtown,Well-Known,8,Banquet,4,34.08476,-117.88643,Covina,CA
268,9/25/2015,211655.3554,3,Downtown,Recent,8,Full Service Restaurant,2,34.08071,-117.85502,Covina,CA
269,9/26/2015,175448.8079,2,Downtown,Recent,2,Full Service Restaurant,1,34.09955,-117.57847,Rancho Cucamonga,CA
270,9/27/2015,89343.15631,5,Downtown,Developed,9,Cafeteria,4,34.07878,-118.04062,El Monte,CA
271,9/28/2015,126505.8757,4,Suburbs,Well-Known,9,Cafeteria,4,34.07343,-118.01445,El Monte,CA
272,9/29/2015,206029.0233,3,Suburbs,Well-Known,8,Full Service Restaurant,3,34.04553,-118.05318,South El Monte,CA
273,9/30/2015,183836.4824,4,Downtown,Developed,1,Banquet,1,34.15259,-117.57772,Rancho Cucamonga,CA
274,10/1/2015,135133.1255,6,Suburbs,Developed,5,Banquet,4,34.17054,-117.51815,Rancho Cucamonga,CA
275,10/2/2015,169174.5508,5,Suburbs,Developed,3,Full Service Restaurant,4,34.11878,-117.8539,Glendora,CA
276,10/3/2015,102295.2626,3,Downtown,Recent,7,Cafeteria,5,34.15372,-117.84368,Glendora,CA
277,10/4/2015,67288.17604,4,Suburbs,Recent,7,Cafeteria,5,34.0289,-117.93731,La Puente,CA
278,10/5/2015,180549.4508,4,Suburbs,Recent,7,Full Service Restaurant,3,33.99931,-117.97325,Hacienda Heights,CA
279,10/6/2015,127068.8142,1,Suburbs,Recent,9,Cafeteria,5,34.04426,-117.98629,La Puente,CA
280,10/7/2015,144145.2161,3,Suburbs,Developed,9,Banquet,5,33.97661,-117.8997,Rowland Heights,CA
281,10/8/2015,90223.84518,5,Downtown,Developed,3,Cafeteria,5,34.16086,-117.77278,La Verne,CA
282,10/9/2015,157627.0993,2,Downtown,Recent,10,Full Service Restaurant,3,33.99576,-117.534,Mira Loma,CA
283,10/10/2015,203942.077,4,Downtown,Well-Known,7,Full Service Restaurant,4,34.05096,-118.1446,Monterey Park,CA
284,10/11/2015,121472.0745,1,Downtown,Recent,10,Full Service Restaurant,1,34.048,-118.11499,Monterey Park,CA
285,10/12/2015,156768.3096,3,Suburbs,Well-Known,5,Cafeteria,1,34.25405,-117.69148,Mt Baldy,CA
286,10/13/2015,154176.7114,1,Suburbs,Recent,7,Cafeteria,2,34.03458,-117.59211,Ontario,CA
287,10/14/2015,102176.5805,1,Suburbs,Developed,10,Banquet,4,34.02905,-117.64478,Ontario,CA
288,10/15/2015,91106.7916,5,Suburbs,Recent,1,Cafeteria,1,34.07234,-117.6983,Montclair,CA
289,10/16/2015,164219.9279,6,Suburbs,Recent,7,Full Service Restaurant,5,34.07525,-117.60224,Ontario,CA
290,10/17/2015,180061.3556,2,Suburbs,Developed,2,Banquet,3,33.98822,-117.81446,Diamond Bar,CA
291,10/18/2015,149530.1508,4,Suburbs,Recent,5,Banquet,2,34.04179,-117.75691,Pomona,CA
292,10/19/2015,204055.0208,1,Downtown,Developed,3,Full Service Restaurant,4,34.08145,-117.73845,Pomona,CA
293,10/20/2015,188454.9196,5,Suburbs,Well-Known,4,Banquet,4,34.06389,-117.79064,Pomona,CA
294,10/21/2015,127532.3398,6,Suburbs,Well-Known,2,Cafeteria,4,34.06441,-118.08364,Rosemead,CA
295,10/22/2015,170743.2507,1,Downtown,Developed,8,Full Service Restaurant,1,34.11004,-117.80981,San Dimas,CA
296,10/23/2015,190182.3203,1,Downtown,Recent,9,Full Service Restaurant,1,34.1143,-118.08958,San Gabriel,CA
297,10/24/2015,141157.9357,1,Suburbs,Developed,10,Banquet,3,34.08988,-118.09492,San Gabriel,CA
298,10/25/2015,126566.512,3,Suburbs,Developed,10,Cafeteria,5,34.10146,-118.05547,Temple City,CA
299,10/26/2015,155972.6683,5,Downtown,Developed,5,Cafeteria,3,34.141,-117.65814,Upland,CA
300,10/27/2015,112053.7775,7,Downtown,Well-Known,4,Cafeteria,4,34.1053,-117.66204,Upland,CA
301,10/28/2015,86230.46915,3,Downtown,Developed,8,Cafeteria,2,34.01831,-117.85463,Walnut,CA
302,10/29/2015,158830.0853,3,Suburbs,Developed,7,Banquet,3,34.06735,-117.93771,West Covina,CA
303,10/30/2015,157041.3174,2,Downtown,Recent,10,Full Service Restaurant,4,34.06107,-117.89403,West Covina,CA
304,10/31/2015,100371.6249,4,Downtown,Developed,6,Banquet,2,34.02584,-117.89993,West Covina,CA
305,11/1/2015,139825.3607,1,Downtown,Well-Known,1,Banquet,3,34.09073,-118.12757,Alhambra,CA
306,11/2/2015,124700.0895,5,Downtown,Developed,4,Full Service Restaurant,2,34.07494,-118.14621,Alhambra,CA
307,11/3/2015,79946.65543,7,Downtown,Developed,1,Cafeteria,4,32.80639,-116.7123,Alpine,CA
308,11/4/2015,200921.5385,6,Downtown,Well-Known,6,Full Service Restaurant,5,32.66704,-117.01825,Bonita,CA
309,11/5/2015,151463.8109,6,Suburbs,Developed,10,Full Service Restaurant,4,32.67995,-116.31605,Boulevard,CA
310,11/6/2015,198817.4801,7,Suburbs,Developed,9,Full Service Restaurant,5,32.65946,-116.46057,Campo,CA
311,11/7/2015,152163.0408,7,Suburbs,Well-Known,3,Cafeteria,5,32.63826,-117.05706,Chula Vista,CA
312,11/8/2015,101188.6954,6,Suburbs,Well-Known,6,Cafeteria,2,32.60736,-117.05404,Chula Vista,CA
313,11/9/2015,113413.9677,1,Downtown,Recent,7,Full Service Restaurant,5,32.62005,-116.98705,Chula Vista,CA
314,11/10/2015,80454.25944,1,Downtown,Recent,7,Cafeteria,2,32.66544,-116.9524,Chula Vista,CA
315,11/11/2015,116573.587,6,Downtown,Recent,2,Cafeteria,3,32.62231,-116.94953,Chula Vista,CA
316,11/12/2015,144164.088,5,Suburbs,Recent,2,Banquet,3,32.88799,-116.62135,Descanso,CA
317,11/13/2015,181038.6119,2,Downtown,Recent,6,Full Service Restaurant,4,32.60876,-116.71979,Dulzura,CA
318,11/14/2015,116574.7923,6,Suburbs,Developed,9,Full Service Restaurant,3,32.84637,-116.55771,Guatay,CA
319,11/15/2015,109558.4946,6,Suburbs,Developed,5,Full Service Restaurant,2,32.57609,-117.1194,Imperial Beach,CA
320,11/16/2015,113933.3828,5,Downtown,Well-Known,5,Banquet,2,32.65855,-116.17246,Jacumba,CA
321,11/17/2015,154481.2695,6,Suburbs,Developed,3,Banquet,3,32.70882,-116.79053,Jamul,CA
322,11/18/2015,128490.5066,3,Suburbs,Developed,8,Banquet,5,32.75989,-116.99341,La Mesa,CA
323,11/19/2015,112129.2521,4,Downtown,Developed,9,Cafeteria,5,32.77747,-117.0217,La Mesa,CA
324,11/20/2015,183998.523,2,Downtown,Developed,10,Full Service Restaurant,1,32.73317,-117.03416,Lemon Grove,CA
325,11/21/2015,123133.213,5,Downtown,Recent,9,Cafeteria,4,32.86941,-116.45317,Mount Laguna,CA
326,11/22/2015,165147.6462,4,Downtown,Well-Known,1,Banquet,5,32.67002,-117.09419,National City,CA
327,11/23/2015,118535.9724,4,Suburbs,Developed,7,Full Service Restaurant,5,32.7776,-116.47423,Pine Valley,CA
328,11/24/2015,102651.4805,5,Downtown,Developed,7,Cafeteria,2,32.62627,-116.61007,Potrero,CA
329,11/25/2015,132003.2745,5,Suburbs,Well-Known,5,Banquet,2,32.72593,-116.99655,Spring Valley,CA
330,11/26/2015,129669.2875,1,Downtown,Well-Known,1,Banquet,4,32.72416,-116.9424,Spring Valley,CA
331,11/27/2015,183395.0049,5,Downtown,Well-Known,2,Full Service Restaurant,2,32.58882,-116.61917,Tecate,CA
332,11/28/2015,86083.05157,5,Suburbs,Recent,2,Banquet,4,33.28568,-117.19872,Bonsall,CA
333,11/29/2015,102844.6335,7,Downtown,Recent,5,Cafeteria,5,33.13941,-116.10357,Borrego Springs,CA
334,11/30/2015,152715.9482,6,Suburbs,Developed,7,Banquet,2,33.0219,-117.2735,Cardiff By The Sea,CA
335,12/1/2015,150283.5322,5,Suburbs,Developed,10,Banquet,2,33.14594,-117.31785,Carlsbad,CA
336,12/2/2015,164739.6884,4,Downtown,Developed,8,Banquet,1,33.0943,-117.24577,Carlsbad,CA
337,12/3/2015,154307.624,6,Suburbs,Developed,8,Full Service Restaurant,5,33.15687,-117.28474,Carlsbad,CA
338,12/4/2015,106144.6406,1,Downtown,Well-Known,2,Cafeteria,3,33.10721,-117.29429,Carlsbad,CA
339,12/5/2015,139626.3135,6,Suburbs,Recent,10,Full Service Restaurant,4,32.96686,-117.24799,Del Mar,CA
340,12/6/2015,120080.9566,2,Suburbs,Recent,6,Banquet,4,32.77909,-116.87892,El Cajon,CA
341,12/7/2015,121023.6618,3,Suburbs,Developed,1,Cafeteria,3,32.79555,-116.96978,El Cajon,CA
342,12/8/2015,102780.9787,2,Downtown,Recent,3,Banquet,4,32.83548,-116.8708,El Cajon,CA
343,12/9/2015,92500.4049,3,Downtown,Well-Known,2,Cafeteria,5,33.05615,-117.25735,Encinitas,CA
344,12/10/2015,62336.41475,3,Suburbs,Recent,3,Cafeteria,4,33.0853,-117.0294,Escondido,CA
345,12/11/2015,126626.3152,3,Suburbs,Recent,3,Full Service Restaurant,2,33.21246,-117.11609,Escondido,CA
346,12/12/2015,150198.3744,7,Suburbs,Recent,10,Full Service Restaurant,3,33.13446,-116.98428,Escondido,CA
347,12/13/2015,126821.3109,2,Suburbs,Well-Known,3,Full Service Restaurant,5,33.38809,-117.21247,Fallbrook,CA
348,12/14/2015,90847.44636,2,Suburbs,Well-Known,4,Cafeteria,4,33.08511,-117.12994,Escondido,CA
349,12/15/2015,179951.8648,4,Downtown,Recent,4,Banquet,4,33.02136,-116.49121,Julian,CA
350,12/16/2015,183923.7222,2,Suburbs,Developed,2,Banquet,1,32.85505,-117.25012,La Jolla,CA
351,12/17/2015,174561.0891,6,Suburbs,Well-Known,5,Banquet,5,32.90753,-116.88472,Lakeside,CA
352,12/18/2015,184410.1525,2,Downtown,Well-Known,5,Banquet,5,33.2738,-117.431,Oceanside,CA
353,12/19/2015,141612.1831,7,Suburbs,Recent,1,Full Service Restaurant,1,33.38774,-117.44483,Camp Pendleton,CA
354,12/20/2015,142600.3001,7,Suburbs,Developed,7,Cafeteria,4,33.20149,-117.28908,Oceanside,CA
355,12/21/2015,191023.6426,6,Downtown,Recent,2,Banquet,4,33.25403,-117.28732,Oceanside,CA
356,12/22/2015,170634.8206,3,Downtown,Well-Known,8,Cafeteria,1,33.27081,-117.33968,Oceanside,CA
357,12/23/2015,114396.0266,7,Downtown,Recent,9,Cafeteria,4,33.37649,-117.06618,Pala,CA
358,12/24/2015,192168.6005,6,Downtown,Recent,1,Banquet,3,33.34078,-116.8486,Palomar Mountain,CA
359,12/25/2015,177377.7148,6,Suburbs,Well-Known,9,Full Service Restaurant,2,33.29851,-116.92484,Pauma Valley,CA
360,12/26/2015,99928.55761,4,Downtown,Developed,10,Banquet,1,32.98408,-117.01932,Poway,CA
361,12/27/2015,158002.4749,4,Downtown,Developed,9,Full Service Restaurant,1,33.05146,-116.84562,Ramona,CA
362,12/28/2015,188669.5259,4,Downtown,Developed,2,Full Service Restaurant,1,33.21937,-116.53526,Ranchita,CA
363,12/29/2015,154993.0028,2,Suburbs,Well-Known,1,Banquet,2,33.02141,-117.19383,Rancho Santa Fe,CA
364,12/30/2015,192806.5245,4,Downtown,Developed,10,Banquet,5,33.17078,-117.15867,San Marcos,CA
365,12/31/2015,158634.666,6,Suburbs,Recent,4,Full Service Restaurant,4,33.1594,-116.72662,Santa Ysabel,CA
366,1/1/2016,110395.0233,2,Suburbs,Recent,7,Cafeteria,5,32.85129,-116.99146,Santee,CA
367,1/2/2016,153392.937,5,Suburbs,Developed,7,Full Service Restaurant,4,32.99738,-117.25844,Solana Beach,CA
368,1/3/2016,137371.984,2,Downtown,Well-Known,9,Full Service Restaurant,4,33.11927,-117.18505,San Marcos,CA
369,1/4/2016,129318.5143,2,Downtown,Developed,1,Cafeteria,4,33.16431,-117.24028,Vista,CA
370,1/5/2016,82521.41835,3,Downtown,Recent,5,Cafeteria,2,33.25079,-117.00049,Valley Center,CA
371,1/6/2016,116863.699,7,Downtown,Developed,9,Cafeteria,4,33.19787,-117.24825,Vista,CA
372,1/7/2016,93344.83887,3,Suburbs,Well-Known,7,Cafeteria,2,33.22218,-117.20537,Vista,CA
373,1/8/2016,144692.3344,2,Downtown,Well-Known,5,Full Service Restaurant,3,33.30957,-116.65268,Warner Springs,CA
374,1/9/2016,156514.5433,7,Suburbs,Recent,9,Banquet,3,33.01093,-117.21135,Rancho Santa Fe,CA
375,1/10/2016,113074.1898,4,Downtown,Well-Known,3,Banquet,2,32.72396,-117.17072,San Diego,CA
376,1/11/2016,151986.7138,4,Downtown,Recent,1,Banquet,3,32.71621,-117.11704,San Diego,CA
377,1/12/2016,165265.7229,7,Downtown,Well-Known,9,Full Service Restaurant,3,32.74742,-117.16688,San Diego,CA
378,1/13/2016,211183.578,3,Downtown,Developed,3,Full Service Restaurant,3,32.74158,-117.12814,San Diego,CA
379,1/14/2016,137169.318,7,Downtown,Recent,3,Banquet,3,32.73785,-117.09268,San Diego,CA
380,1/15/2016,140926.0019,5,Suburbs,Recent,6,Banquet,1,32.71272,-117.23605,San Diego,CA
381,1/16/2016,132511.8866,7,Suburbs,Developed,4,Cafeteria,4,32.73981,-117.24372,San Diego,CA
382,1/17/2016,178475.8896,7,Suburbs,Well-Known,2,Full Service Restaurant,4,32.77389,-117.14247,San Diego,CA
383,1/18/2016,170733.4382,2,Suburbs,Well-Known,2,Full Service Restaurant,1,32.78699,-117.23324,San Diego,CA
384,1/19/2016,192406.9847,4,Suburbs,Well-Known,1,Banquet,5,32.76519,-117.1999,San Diego,CA
385,1/20/2016,122099.5349,6,Suburbs,Developed,6,Cafeteria,1,32.80648,-117.16887,San Diego,CA
386,1/21/2016,150204.8829,4,Downtown,Developed,6,Cafeteria,1,32.69602,-117.11817,San Diego,CA
387,1/22/2016,169410.7134,5,Downtown,Well-Known,5,Banquet,5,32.70776,-117.0551,San Diego,CA
388,1/23/2016,142590.8354,3,Downtown,Well-Known,6,Cafeteria,1,32.76139,-117.07173,San Diego,CA
389,1/24/2016,134670.2287,1,Downtown,Recent,3,Banquet,5,32.76496,-117.12281,San Diego,CA
390,1/25/2016,201131.6253,3,Downtown,Well-Known,2,Full Service Restaurant,5,32.82461,-117.19954,San Diego,CA
391,1/26/2016,165610.098,5,Downtown,Recent,10,Full Service Restaurant,4,32.67487,-117.17866,Coronado,CA
392,1/27/2016,155659.0597,1,Suburbs,Well-Known,1,Full Service Restaurant,4,32.8101,-117.03279,San Diego,CA
393,1/28/2016,159565.5551,2,Suburbs,Recent,1,Banquet,3,32.79468,-117.07114,San Diego,CA
394,1/29/2016,147618.8104,4,Downtown,Well-Known,2,Banquet,4,32.89918,-117.20233,San Diego,CA
395,1/30/2016,150685.6037,3,Downtown,Recent,9,Full Service Restaurant,4,32.85926,-117.17007,San Diego,CA
396,1/31/2016,92513.92056,5,Suburbs,Recent,4,Cafeteria,4,32.80675,-117.13495,San Diego,CA
397,2/1/2016,130452.2187,3,Downtown,Well-Known,7,Banquet,1,32.82654,-117.08602,San Diego,CA
398,2/2/2016,105108.1737,1,Downtown,Recent,1,Banquet,3,32.90847,-117.1414,San Diego,CA
399,2/3/2016,145356.2312,4,Suburbs,Developed,4,Cafeteria,5,33.0198,-117.12385,San Diego,CA
400,2/4/2016,156088.0622,3,Downtown,Developed,3,Cafeteria,4,32.99937,-117.07178,San Diego,CA
401,2/5/2016,108643.1074,2,Suburbs,Developed,6,Full Service Restaurant,5,32.96486,-117.12604,San Diego,CA
402,2/6/2016,119495.5283,1,Suburbs,Recent,9,Cafeteria,3,32.94759,-117.20741,San Diego,CA
403,2/7/2016,189678.918,5,Downtown,Well-Known,4,Full Service Restaurant,5,32.89435,-117.08011,San Diego,CA
404,2/8/2016,154780.8205,1,Downtown,Developed,6,Cafeteria,1,32.71368,-117.17201,San Diego,CA
405,2/9/2016,159643.3814,5,Downtown,Developed,3,Full Service Restaurant,4,32.72425,-117.14671,San Diego,CA
406,2/10/2016,73551.19038,5,Suburbs,Recent,7,Cafeteria,1,32.69673,-117.19328,San Diego,CA
407,2/11/2016,133450.6834,4,Suburbs,Developed,10,Full Service Restaurant,3,32.67991,-117.04891,San Diego,CA
408,2/12/2016,140568.7691,2,Suburbs,Developed,6,Cafeteria,5,32.7401,-117.19796,San Diego,CA
409,2/13/2016,176000.3766,7,Suburbs,Recent,10,Full Service Restaurant,1,32.9306,-117.00801,San Diego,CA
410,2/14/2016,202700.841,1,Downtown,Well-Known,1,Full Service Restaurant,1,32.72458,-117.2193,San Diego,CA
411,2/15/2016,131192.0999,3,Downtown,Recent,10,Banquet,1,32.56762,-117.00305,San Diego,CA
412,2/16/2016,136805.2312,4,Suburbs,Developed,2,Banquet,5,32.67492,-117.16175,San Diego,CA
413,2/17/2016,128747.7551,7,Suburbs,Developed,5,Cafeteria,4,32.55403,-117.04239,San Ysidro,CA
414,2/18/2016,125406.2322,1,Suburbs,Recent,3,Full Service Restaurant,5,33.69743,-116.10328,Indio,CA
415,2/19/2016,125340.1177,2,Downtown,Recent,7,Cafeteria,1,33.75395,-116.24649,Indio,CA
416,2/20/2016,111734.9064,6,Suburbs,Developed,1,Cafeteria,2,33.70043,-116.34019,Indian Wells,CA
417,2/21/2016,123984.6271,3,Suburbs,Recent,1,Banquet,1,33.76218,-116.33102,Palm Desert,CA
418,2/22/2016,188117.935,7,Downtown,Recent,10,Banquet,1,33.94892,-116.8324,Banning,CA
419,2/23/2016,196680.6775,6,Downtown,Recent,10,Full Service Restaurant,1,32.78577,-114.54552,Bard,CA
420,2/24/2016,209987.1008,3,Suburbs,Well-Known,6,Full Service Restaurant,5,33.94833,-116.98802,Beaumont,CA
421,2/25/2016,144223.8418,6,Suburbs,Well-Known,8,Full Service Restaurant,1,33.74646,-114.66793,Blythe,CA
422,2/26/2016,112248.8531,2,Downtown,Well-Known,5,Banquet,2,32.99027,-115.34876,Brawley,CA
423,2/27/2016,208259.1282,5,Suburbs,Well-Known,8,Full Service Restaurant,1,33.91058,-116.76598,Cabazon,CA
424,2/28/2016,63819.11294,6,Suburbs,Recent,9,Cafeteria,4,32.68754,-115.54115,Calexico,CA
425,2/29/2016,175107.2885,6,Downtown,Well-Known,2,Cafeteria,4,33.17378,-115.55954,Calipatria,CA
426,3/1/2016,171926.9662,7,Suburbs,Developed,1,Banquet,3,33.81825,-116.46644,Cathedral City,CA
427,3/2/2016,84321.98599,4,Downtown,Recent,5,Cafeteria,1,33.68615,-116.17291,Coachella,CA
428,3/3/2016,101299.4438,5,Downtown,Well-Known,7,Banquet,3,33.76482,-115.47023,Desert Center,CA
429,3/4/2016,139548.6431,2,Suburbs,Well-Known,5,Full Service Restaurant,4,33.95314,-116.5219,Desert Hot Springs,CA
430,3/5/2016,163634.6899,7,Downtown,Developed,2,Full Service Restaurant,5,33.85305,-116.30055,Desert Hot Springs,CA
431,3/6/2016,167360.8143,1,Downtown,Recent,10,Cafeteria,5,34.1652,-114.31961,Earp,CA
432,3/7/2016,147500.286,3,Downtown,Well-Known,8,Full Service Restaurant,2,32.77255,-115.59931,El Centro,CA
433,3/8/2016,172481.618,2,Downtown,Recent,6,Banquet,2,32.72559,-115.47265,Heber,CA
434,3/9/2016,124888.503,7,Suburbs,Developed,1,Cafeteria,2,32.82385,-115.23944,Holtville,CA
435,3/10/2016,99780.90234,4,Suburbs,Well-Known,8,Cafeteria,1,32.87227,-115.69,Imperial,CA
436,3/11/2016,154875.5553,6,Downtown,Developed,9,Full Service Restaurant,4,34.16837,-116.2884,Joshua Tree,CA
437,3/12/2016,167123.8029,6,Suburbs,Developed,8,Banquet,1,33.65396,-116.27871,La Quinta,CA
438,3/13/2016,174905.664,2,Downtown,Well-Known,4,Banquet,1,33.54474,-115.99414,Mecca,CA
439,3/14/2016,125781.2081,5,Suburbs,Well-Known,10,Full Service Restaurant,2,34.07707,-116.6064,Morongo Valley,CA
440,3/15/2016,161650.5077,4,Suburbs,Developed,2,Cafeteria,2,33.26444,-115.32343,Niland,CA
441,3/16/2016,115118.4488,4,Suburbs,Recent,5,Cafeteria,1,33.91584,-116.55986,North Palm Springs,CA
442,3/17/2016,134557.5717,1,Suburbs,Well-Known,10,Cafeteria,4,32.7377,-115.93223,Ocotillo,CA
443,3/18/2016,210804.7129,5,Downtown,Well-Known,10,Full Service Restaurant,1,33.70701,-116.40478,Palm Desert,CA
444,3/19/2016,113149.0553,3,Suburbs,Recent,6,Cafeteria,1,33.86055,-116.56152,Palm Springs,CA
445,3/20/2016,113103.733,3,Downtown,Recent,6,Banquet,5,33.73214,-116.50424,Palm Springs,CA
446,3/21/2016,167048.9754,2,Downtown,Well-Known,9,Cafeteria,1,33.34535,-114.92183,Palo Verde,CA
447,3/22/2016,205482.1387,7,Suburbs,Developed,8,Full Service Restaurant,5,34.27582,-114.19065,Parker Dam,CA
448,3/23/2016,211746.5276,1,Downtown,Recent,1,Full Service Restaurant,5,34.2221,-116.56421,Pioneertown,CA
449,3/24/2016,81854.07089,5,Downtown,Developed,5,Cafeteria,2,33.76591,-116.42728,Rancho Mirage,CA
450,3/25/2016,89799.43392,3,Suburbs,Recent,5,Cafeteria,3,32.81777,-115.69995,Seeley,CA
451,3/26/2016,114049.7335,7,Suburbs,Well-Known,6,Banquet,5,33.46162,-116.08565,Thermal,CA
452,3/27/2016,116532.5302,6,Downtown,Recent,2,Cafeteria,1,33.25184,-115.85659,Salton City,CA
453,3/28/2016,171113.0049,2,Downtown,Developed,7,Cafeteria,2,33.82232,-116.36424,Thousand Palms,CA
454,3/29/2016,80870.51202,5,Suburbs,Recent,3,Banquet,4,34.21531,-115.6222,Twentynine Palms,CA
455,3/30/2016,145358.2039,1,Suburbs,Developed,4,Cafeteria,3,34.22989,-116.05507,Twentynine Palms,CA
456,3/31/2016,204681.288,2,Suburbs,Developed,8,Full Service Restaurant,3,34.12557,-114.77794,Vidal,CA
457,4/1/2016,113088.1784,2,Suburbs,Well-Known,8,Cafeteria,1,33.05175,-115.60873,Westmorland,CA
458,4/2/2016,158207.6694,4,Downtown,Developed,7,Full Service Restaurant,4,33.9655,-116.65872,Whitewater,CA
