Profit,Capacity_Score,Area,Age,Food_Diversity_Score,Type,Price_Range,City,State
99928.55761,4,Downtown,Developed,10,Banquet,1,Poway,CA
158002.4749,4,Downtown,Developed,9,Full Service Restaurant,1,Ramona,CA
188669.5259,4,Downtown,Developed,2,Full Service Restaurant,1,Ranchita,CA
154993.0028,2,Suburbs,Well-Known,1,Banquet,2,Rancho Santa Fe,CA
192806.5245,4,Downtown,Developed,10,Banquet,5,San Marcos,CA
158634.666,6,Suburbs,Recent,4,Full Service Restaurant,4,Santa Ysabel,CA
110395.0233,2,Suburbs,Recent,7,Cafeteria,5,Santee,CA
153392.937,5,Suburbs,Developed,7,Full Service Restaurant,4,Solana Beach,CA
137371.984,2,Downtown,Well-Known,9,Full Service Restaurant,4,San Marcos,CA
129318.5143,2,Downtown,Developed,1,Cafeteria,4,Vista,CA
82521.41835,3,Downtown,Recent,5,Cafeteria,2,Valley Center,CA
116863.699,7,Downtown,Developed,9,Cafeteria,4,Vista,CA
93344.83887,3,Suburbs,Well-Known,7,Cafeteria,2,Vista,CA
144692.3344,2,Downtown,Well-Known,5,Full Service Restaurant,3,Warner Springs,CA
156514.5433,7,Suburbs,Recent,9,Banquet,3,Rancho Santa Fe,CA
113074.1898,4,Downtown,Well-Known,3,Banquet,2,San Diego,CA
151986.7138,4,Downtown,Recent,1,Banquet,3,San Diego,CA
165265.7229,7,Downtown,Well-Known,9,Full Service Restaurant,3,San Diego,CA
211183.578,3,Downtown,Developed,3,Full Service Restaurant,3,San Diego,CA
137169.318,7,Downtown,Recent,3,Banquet,3,San Diego,CA
140926.0019,5,Suburbs,Recent,6,Banquet,1,San Diego,CA
132511.8866,7,Suburbs,Developed,4,Cafeteria,4,San Diego,CA
178475.8896,7,Suburbs,Well-Known,2,Full Service Restaurant,4,San Diego,CA
170733.4382,2,Suburbs,Well-Known,2,Full Service Restaurant,1,San Diego,CA
192406.9847,4,Suburbs,Well-Known,1,Banquet,5,San Diego,CA
122099.5349,6,Suburbs,Developed,6,Cafeteria,1,San Diego,CA
150204.8829,4,Downtown,Developed,6,Cafeteria,1,San Diego,CA
169410.7134,5,Downtown,Well-Known,5,Banquet,5,San Diego,CA
142590.8354,3,Downtown,Well-Known,6,Cafeteria,1,San Diego,CA
134670.2287,1,Downtown,Recent,3,Banquet,5,San Diego,CA
201131.6253,3,Downtown,Well-Known,2,Full Service Restaurant,5,San Diego,CA
165610.098,5,Downtown,Recent,10,Full Service Restaurant,4,Coronado,CA
155659.0597,1,Suburbs,Well-Known,1,Full Service Restaurant,4,San Diego,CA
159565.5551,2,Suburbs,Recent,1,Banquet,3,San Diego,CA
147618.8104,4,Downtown,Well-Known,2,Banquet,4,San Diego,CA
150685.6037,3,Downtown,Recent,9,Full Service Restaurant,4,San Diego,CA
92513.92056,5,Suburbs,Recent,4,Cafeteria,4,San Diego,CA
130452.2187,3,Downtown,Well-Known,7,Banquet,1,San Diego,CA
105108.1737,1,Downtown,Recent,1,Banquet,3,San Diego,CA
145356.2312,4,Suburbs,Developed,4,Cafeteria,5,San Diego,CA
156088.0622,3,Downtown,Developed,3,Cafeteria,4,San Diego,CA
108643.1074,2,Suburbs,Developed,6,Full Service Restaurant,5,San Diego,CA
119495.5283,1,Suburbs,Recent,9,Cafeteria,3,San Diego,CA
189678.918,5,Downtown,Well-Known,4,Full Service Restaurant,5,San Diego,CA
154780.8205,1,Downtown,Developed,6,Cafeteria,1,San Diego,CA
159643.3814,5,Downtown,Developed,3,Full Service Restaurant,4,San Diego,CA
73551.19038,5,Suburbs,Recent,7,Cafeteria,1,San Diego,CA
133450.6834,4,Suburbs,Developed,10,Full Service Restaurant,3,San Diego,CA
140568.7691,2,Suburbs,Developed,6,Cafeteria,5,San Diego,CA
176000.3766,7,Suburbs,Recent,10,Full Service Restaurant,1,San Diego,CA
202700.841,1,Downtown,Well-Known,1,Full Service Restaurant,1,San Diego,CA
131192.0999,3,Downtown,Recent,10,Banquet,1,San Diego,CA
136805.2312,4,Suburbs,Developed,2,Banquet,5,San Diego,CA
128747.7551,7,Suburbs,Developed,5,Cafeteria,4,San Ysidro,CA
125406.2322,1,Suburbs,Recent,3,Full Service Restaurant,5,Indio,CA
125340.1177,2,Downtown,Recent,7,Cafeteria,1,Indio,CA
111734.9064,6,Suburbs,Developed,1,Cafeteria,2,Indian Wells,CA
123984.6271,3,Suburbs,Recent,1,Banquet,1,Palm Desert,CA
188117.935,7,Downtown,Recent,10,Banquet,1,Banning,CA
196680.6775,6,Downtown,Recent,10,Full Service Restaurant,1,Bard,CA
209987.1008,3,Suburbs,Well-Known,6,Full Service Restaurant,5,Beaumont,CA
144223.8418,6,Suburbs,Well-Known,8,Full Service Restaurant,1,Blythe,CA
112248.8531,2,Downtown,Well-Known,5,Banquet,2,Brawley,CA
208259.1282,5,Suburbs,Well-Known,8,Full Service Restaurant,1,Cabazon,CA
63819.11294,6,Suburbs,Recent,9,Cafeteria,4,Calexico,CA
175107.2885,6,Downtown,Well-Known,2,Cafeteria,4,Calipatria,CA
171926.9662,7,Suburbs,Developed,1,Banquet,3,Cathedral City,CA
84321.98599,4,Downtown,Recent,5,Cafeteria,1,Coachella,CA
101299.4438,5,Downtown,Well-Known,7,Banquet,3,Desert Center,CA
139548.6431,2,Suburbs,Well-Known,5,Full Service Restaurant,4,Desert Hot Springs,CA
163634.6899,7,Downtown,Developed,2,Full Service Restaurant,5,Desert Hot Springs,CA
167360.8143,1,Downtown,Recent,10,Cafeteria,5,Earp,CA
147500.286,3,Downtown,Well-Known,8,Full Service Restaurant,2,El Centro,CA
172481.618,2,Downtown,Recent,6,Banquet,2,Heber,CA
124888.503,7,Suburbs,Developed,1,Cafeteria,2,Holtville,CA
99780.90234,4,Suburbs,Well-Known,8,Cafeteria,1,Imperial,CA
154875.5553,6,Downtown,Developed,9,Full Service Restaurant,4,Joshua Tree,CA
167123.8029,6,Suburbs,Developed,8,Banquet,1,La Quinta,CA
174905.664,2,Downtown,Well-Known,4,Banquet,1,Mecca,CA
125781.2081,5,Suburbs,Well-Known,10,Full Service Restaurant,2,Morongo Valley,CA
161650.5077,4,Suburbs,Developed,2,Cafeteria,2,Niland,CA
115118.4488,4,Suburbs,Recent,5,Cafeteria,1,North Palm Springs,CA
134557.5717,1,Suburbs,Well-Known,10,Cafeteria,4,Ocotillo,CA
210804.7129,5,Downtown,Well-Known,10,Full Service Restaurant,1,Palm Desert,CA
113149.0553,3,Suburbs,Recent,6,Cafeteria,1,Palm Springs,CA
113103.733,3,Downtown,Recent,6,Banquet,5,Palm Springs,CA
167048.9754,2,Downtown,Well-Known,9,Cafeteria,1,Palo Verde,CA
205482.1387,7,Suburbs,Developed,8,Full Service Restaurant,5,Parker Dam,CA
211746.5276,1,Downtown,Recent,1,Full Service Restaurant,5,Pioneertown,CA
81854.07089,5,Downtown,Developed,5,Cafeteria,2,Rancho Mirage,CA
89799.43392,3,Suburbs,Recent,5,Cafeteria,3,Seeley,CA
114049.7335,7,Suburbs,Well-Known,6,Banquet,5,Thermal,CA
116532.5302,6,Downtown,Recent,2,Cafeteria,1,Salton City,CA
171113.0049,2,Downtown,Developed,7,Cafeteria,2,Thousand Palms,CA
80870.51202,5,Suburbs,Recent,3,Banquet,4,Twentynine Palms,CA
145358.2039,1,Suburbs,Developed,4,Cafeteria,3,Twentynine Palms,CA
204681.288,2,Suburbs,Developed,8,Full Service Restaurant,3,Vidal,CA
113088.1784,2,Suburbs,Well-Known,8,Cafeteria,1,Westmorland,CA
158207.6694,4,Downtown,Developed,7,Full Service Restaurant,4,Whitewater,CA
164645.9957,6,Downtown,Well-Known,7,Full Service Restaurant,5,Winterhaven,CA
131849.1476,5,Downtown,Developed,3,Cafeteria,3,Yucca Valley,CA
169494.7303,4,Downtown,Developed,4,Banquet,2,Landers,CA
120132.1739,1,Suburbs,Developed,1,Banquet,1,Adelanto,CA
198024.7851,6,Downtown,Developed,2,Full Service Restaurant,2,Amboy,CA
182717.2919,1,Downtown,Well-Known,6,Banquet,5,Angelus Oaks,CA
181616.9965,7,Suburbs,Developed,5,Banquet,4,Apple Valley,CA
104884.4106,1,Downtown,Developed,10,Banquet,3,Apple Valley,CA
125213.237,4,Suburbs,Developed,7,Banquet,3,Baker,CA
134253.4298,7,Suburbs,Recent,5,Full Service Restaurant,5,Fort Irwin,CA
162073.8373,1,Downtown,Recent,6,Banquet,2,Barstow,CA
123815.9278,3,Downtown,Recent,1,Banquet,1,Grand Terrace,CA
178516.1984,5,Downtown,Well-Known,7,Cafeteria,2,Big Bear City,CA
114138.8342,2,Downtown,Recent,4,Banquet,5,Big Bear Lake,CA
162496.1812,3,Downtown,Developed,6,Cafeteria,5,Bloomington,CA
122670.3636,1,Suburbs,Developed,10,Cafeteria,4,Calimesa,CA
79563.81436,1,Suburbs,Recent,10,Cafeteria,5,Cedar Glen,CA
121388.8933,5,Suburbs,Recent,7,Full Service Restaurant,4,Cedarpines Park,CA
148680.4414,7,Downtown,Well-Known,2,Banquet,4,Colton,CA
172756.9574,5,Suburbs,Well-Known,10,Cafeteria,3,Crestline,CA
164578.8852,7,Suburbs,Developed,9,Banquet,3,Daggett,CA
120359.0668,2,Downtown,Recent,3,Full Service Restaurant,3,Death Valley,CA
177059.5769,2,Suburbs,Well-Known,6,Cafeteria,5,Essex,CA
149789.5542,3,Downtown,Well-Known,4,Cafeteria,4,Fawnskin,CA
125596.5903,3,Suburbs,Well-Known,10,Banquet,3,Fontana,CA
201058.0722,2,Downtown,Well-Known,10,Full Service Restaurant,1,Fontana,CA
89192.3542,3,Downtown,Recent,8,Cafeteria,3,Fontana,CA
157906.0457,7,Downtown,Well-Known,9,Banquet,5,Ludlow,CA
82071.0851,4,Downtown,Developed,7,Cafeteria,3,Forest Falls,CA
127404.5715,4,Suburbs,Developed,8,Cafeteria,3,Green Valley Lake,CA
199870.6484,2,Downtown,Recent,4,Full Service Restaurant,3,Helendale,CA
153536.4887,3,Downtown,Well-Known,4,Cafeteria,3,Hesperia,CA
167136.2378,2,Downtown,Developed,10,Banquet,5,Hesperia,CA
123780.1842,5,Suburbs,Recent,1,Banquet,5,Highland,CA
198817.7466,6,Downtown,Developed,5,Full Service Restaurant,1,Hinkley,CA
163996.0834,4,Downtown,Well-Known,3,Banquet,1,Lake Arrowhead,CA
183825.3218,4,Suburbs,Recent,7,Full Service Restaurant,4,Loma Linda,CA
132266.214,7,Suburbs,Well-Known,2,Full Service Restaurant,1,Lucerne Valley,CA
110640.604,1,Suburbs,Well-Known,4,Banquet,4,Lytle Creek,CA
204234.5278,3,Suburbs,Developed,6,Full Service Restaurant,5,Mentone,CA
191151.0566,5,Suburbs,Developed,2,Full Service Restaurant,5,Needles,CA
100015.2381,7,Suburbs,Recent,3,Full Service Restaurant,2,Nipton,CA
100560.8924,7,Suburbs,Developed,1,Banquet,5,Newberry Springs,CA
120164.9081,1,Downtown,Developed,2,Full Service Restaurant,1,Oro Grande,CA
146692.1983,3,Suburbs,Recent,2,Banquet,1,Phelan,CA
85622.40732,7,Suburbs,Recent,7,Banquet,4,Pinon Hills,CA
89275.84856,1,Suburbs,Well-Known,10,Cafeteria,3,Redlands,CA
179998.6064,4,Downtown,Developed,7,Full Service Restaurant,4,Redlands,CA
112928.0881,6,Suburbs,Recent,10,Full Service Restaurant,3,Rialto,CA
159578.152,4,Downtown,Recent,9,Cafeteria,3,Rialto,CA
85218.79744,1,Suburbs,Recent,5,Cafeteria,2,Rimforest,CA
149071.6825,5,Downtown,Recent,3,Full Service Restaurant,5,Running Springs,CA
105528.932,6,Suburbs,Recent,5,Full Service Restaurant,2,Shoshone,CA
164701.5402,1,Suburbs,Developed,6,Banquet,5,Skyforest,CA
148661.2455,1,Suburbs,Developed,1,Cafeteria,5,Sugarloaf,CA
81645.64756,4,Suburbs,Recent,5,Banquet,4,Tecopa,CA
98882.28519,5,Downtown,Well-Known,5,Cafeteria,2,Twin Peaks,CA
105914.8278,5,Suburbs,Developed,10,Full Service Restaurant,5,Victorville,CA
152981.9299,5,Downtown,Recent,10,Full Service Restaurant,5,Victorville,CA
119587.2318,4,Downtown,Recent,10,Banquet,4,Victorville,CA
150584.3032,5,Downtown,Recent,4,Banquet,1,Wrightwood,CA
159174.2557,1,Downtown,Recent,2,Cafeteria,3,Yermo,CA
162799.5799,4,Downtown,Well-Known,7,Banquet,3,Yucaipa,CA
118264.6012,1,Suburbs,Developed,9,Cafeteria,5,San Bernardino,CA
143201.1587,3,Suburbs,Developed,7,Cafeteria,1,San Bernardino,CA
101008.6006,1,Downtown,Well-Known,8,Banquet,5,San Bernardino,CA
160468.9286,3,Suburbs,Well-Known,7,Full Service Restaurant,4,San Bernardino,CA
146746.4882,1,Suburbs,Developed,5,Full Service Restaurant,3,San Bernardino,CA
85684.39646,1,Downtown,Recent,8,Cafeteria,1,San Bernardino,CA
76219.98675,7,Suburbs,Developed,5,Cafeteria,5,San Bernardino,CA
119396.8992,4,Suburbs,Well-Known,2,Cafeteria,2,Riverside,CA
87864.23698,3,Downtown,Developed,7,Cafeteria,4,Riverside,CA
133696.6707,2,Suburbs,Well-Known,10,Full Service Restaurant,2,Riverside,CA
187282.3492,2,Downtown,Developed,2,Banquet,3,Riverside,CA
166634.0302,3,Downtown,Well-Known,9,Banquet,4,Riverside,CA
162631.1403,1,Suburbs,Developed,1,Banquet,2,Riverside,CA
188095.7309,7,Downtown,Well-Known,5,Banquet,1,Riverside,CA
151754.684,5,Suburbs,Developed,4,Banquet,2,Jurupa Valley,CA
128766.4145,4,Downtown,Well-Known,7,Full Service Restaurant,1,March Air Reserve Base,CA
76623.46874,3,Suburbs,Developed,5,Cafeteria,2,Lake Elsinore,CA
155629.2731,2,Downtown,Recent,8,Banquet,1,Lake Elsinore,CA
172360.6642,5,Suburbs,Well-Known,3,Cafeteria,1,Aguanga,CA
131923.5109,6,Suburbs,Developed,10,Full Service Restaurant,2,Anza,CA
94798.20092,3,Suburbs,Well-Known,6,Cafeteria,3,Hemet,CA
166106.7743,3,Downtown,Developed,1,Cafeteria,3,Hemet,CA
95980.75657,3,Downtown,Well-Known,6,Cafeteria,4,Hemet,CA
114634.7205,7,Suburbs,Well-Known,9,Banquet,3,Homeland,CA
111281.9107,4,Downtown,Well-Known,4,Banquet,5,Idyllwild,CA
126340.6978,4,Suburbs,Developed,2,Cafeteria,2,Moreno Valley,CA
192350.9155,6,Downtown,Recent,8,Banquet,2,Moreno Valley,CA
153142.9376,6,Downtown,Developed,10,Banquet,2,Moreno Valley,CA
138075.3056,2,Downtown,Well-Known,10,Banquet,5,Moreno Valley,CA
102876.5411,4,Suburbs,Recent,8,Full Service Restaurant,2,Mountain Center,CA
151084.4598,5,Suburbs,Well-Known,9,Cafeteria,4,Murrieta,CA
134574.5692,3,Downtown,Developed,9,Full Service Restaurant,2,Murrieta,CA
172533.0521,7,Suburbs,Developed,10,Banquet,4,Nuevo,CA
161363.737,5,Suburbs,Recent,9,Banquet,1,Perris,CA
159713.9024,1,Suburbs,Well-Known,7,Full Service Restaurant,3,Perris,CA
206457.8717,2,Downtown,Recent,9,Full Service Restaurant,1,San Jacinto,CA
130272.0041,1,Downtown,Developed,2,Full Service Restaurant,3,San Jacinto,CA
166271.8192,3,Suburbs,Developed,9,Cafeteria,3,Menifee,CA
123339.7026,5,Suburbs,Recent,2,Banquet,3,Menifee,CA
180042.8005,5,Suburbs,Well-Known,7,Cafeteria,2,Menifee,CA
188716.6453,1,Suburbs,Developed,6,Banquet,1,Menifee,CA
105558.6706,2,Downtown,Recent,2,Banquet,4,Temecula,CA
172064.7778,6,Downtown,Recent,7,Banquet,2,Temecula,CA
153184.7502,5,Suburbs,Recent,8,Banquet,5,Temecula,CA
182801.3426,6,Suburbs,Well-Known,9,Full Service Restaurant,4,Wildomar,CA
138407.3239,2,Suburbs,Well-Known,2,Banquet,1,Winchester,CA
143254.1449,1,Suburbs,Developed,7,Full Service Restaurant,1,Irvine,CA
81580.52864,4,Suburbs,Recent,7,Cafeteria,5,Irvine,CA
184067.7952,1,Suburbs,Well-Known,5,Full Service Restaurant,5,Irvine,CA
150685.8583,1,Suburbs,Recent,1,Cafeteria,1,Irvine,CA
123425.9395,1,Suburbs,Recent,3,Cafeteria,4,Foothill Ranch,CA
202122.128,2,Suburbs,Developed,6,Full Service Restaurant,4,Irvine,CA
190797.6913,3,Downtown,Well-Known,2,Banquet,2,Irvine,CA
153063.6101,2,Suburbs,Well-Known,6,Banquet,4,Irvine,CA
217759.7537,4,Suburbs,Well-Known,7,Full Service Restaurant,5,Irvine,CA
105681.9602,2,Downtown,Recent,4,Cafeteria,3,Irvine,CA
115860.145,1,Suburbs,Well-Known,4,Banquet,2,Capistrano Beach,CA
130761.7852,6,Downtown,Developed,6,Full Service Restaurant,3,Corona Del Mar,CA
173680.0436,2,Suburbs,Developed,4,Banquet,3,Costa Mesa,CA
126329.3456,2,Suburbs,Developed,2,Cafeteria,1,Costa Mesa,CA
121614.279,5,Downtown,Recent,7,Full Service Restaurant,3,Dana Point,CA
215951.7063,7,Suburbs,Well-Known,3,Full Service Restaurant,3,Lake Forest,CA
149858.0722,6,Suburbs,Recent,1,Cafeteria,5,Laguna Woods,CA
162593.7346,6,Suburbs,Recent,2,Banquet,3,Huntington Beach,CA
162128.9112,6,Suburbs,Well-Known,7,Full Service Restaurant,4,Huntington Beach,CA
123286.7009,6,Downtown,Developed,2,Cafeteria,3,Huntington Beach,CA
112305.6996,2,Suburbs,Recent,8,Full Service Restaurant,4,Huntington Beach,CA
191030.3343,5,Suburbs,Well-Known,6,Full Service Restaurant,2,Laguna Beach,CA
163952.4914,2,Downtown,Developed,5,Banquet,2,Laguna Hills,CA
178456.3427,2,Suburbs,Well-Known,1,Full Service Restaurant,5,Midway City,CA
217930.6478,4,Downtown,Well-Known,8,Full Service Restaurant,4,Aliso Viejo,CA
132173.5682,5,Downtown,Recent,10,Cafeteria,5,Newport Coast,CA
180630.9459,7,Downtown,Developed,9,Banquet,2,Newport Beach,CA
132893.5151,1,Suburbs,Well-Known,3,Banquet,2,Newport Beach,CA
97378.0931,1,Suburbs,Developed,9,Cafeteria,4,Newport Beach,CA
103401.6867,4,Suburbs,Well-Known,7,Cafeteria,5,Newport Beach,CA
97001.04581,4,Suburbs,Developed,6,Banquet,2,San Clemente,CA
193434.6813,7,Suburbs,Developed,2,Full Service Restaurant,1,San Clemente,CA
143750.0099,4,Downtown,Developed,9,Cafeteria,2,San Juan Capistrano,CA
163543.3421,6,Suburbs,Developed,9,Banquet,1,Silverado,CA
103008.207,5,Downtown,Recent,3,Cafeteria,5,Laguna Niguel,CA
131590.9109,1,Downtown,Recent,10,Cafeteria,3,Trabuco Canyon,CA
179293.9992,2,Suburbs,Developed,5,Banquet,1,Trabuco Canyon,CA
130275.097,5,Suburbs,Developed,5,Full Service Restaurant,2,Westminster,CA
93588.76792,6,Suburbs,Well-Known,4,Cafeteria,4,Rancho Santa Margarita,CA
136973.0383,2,Suburbs,Developed,10,Banquet,1,Mission Viejo,CA
112438.9641,3,Downtown,Recent,10,Banquet,4,Mission Viejo,CA
189863.2024,7,Downtown,Well-Known,7,Full Service Restaurant,2,Ladera Ranch,CA
174829.3078,2,Suburbs,Well-Known,5,Cafeteria,3,Santa Ana,CA
102700.9313,5,Suburbs,Recent,3,Cafeteria,2,Santa Ana,CA
122592.5756,7,Suburbs,Well-Known,1,Banquet,5,Santa Ana,CA
185201.0511,2,Downtown,Recent,7,Full Service Restaurant,1,Santa Ana,CA
165963.4951,7,Suburbs,Recent,7,Full Service Restaurant,5,Santa Ana,CA
127450.3295,3,Suburbs,Developed,2,Full Service Restaurant,1,Santa Ana,CA
92928.01488,3,Suburbs,Well-Known,3,Cafeteria,2,Fountain Valley,CA
108727.7627,6,Suburbs,Developed,6,Banquet,3,Tustin,CA
119561.863,7,Suburbs,Well-Known,4,Banquet,2,Tustin,CA
122935.0676,4,Downtown,Developed,3,Full Service Restaurant,2,Anaheim,CA
111519.6028,3,Downtown,Developed,1,Cafeteria,3,Anaheim,CA
138174.4703,2,Suburbs,Well-Known,9,Full Service Restaurant,4,Anaheim,CA
145425.765,3,Suburbs,Recent,6,Banquet,1,Anaheim,CA
154694.4451,2,Downtown,Well-Known,1,Banquet,1,Anaheim,CA
130290.9804,1,Downtown,Well-Known,2,Full Service Restaurant,3,Anaheim,CA
189654.2325,7,Downtown,Recent,3,Banquet,5,Anaheim,CA
143633.378,7,Downtown,Recent,9,Full Service Restaurant,3,Brea,CA
126907.0622,4,Downtown,Well-Known,1,Banquet,3,Brea,CA
146876.331,5,Downtown,Developed,4,Full Service Restaurant,4,Fullerton,CA
97958.55329,6,Suburbs,Developed,2,Cafeteria,5,Fullerton,CA
108625.8302,1,Suburbs,Recent,7,Cafeteria,4,Fullerton,CA
194490.2638,3,Suburbs,Recent,8,Full Service Restaurant,1,Fullerton,CA
111228.8648,7,Suburbs,Recent,5,Full Service Restaurant,5,Garden Grove,CA
125858.8625,7,Suburbs,Well-Known,4,Full Service Restaurant,4,Garden Grove,CA
154151.6785,7,Downtown,Recent,2,Cafeteria,5,Garden Grove,CA
110474.8259,4,Suburbs,Recent,6,Cafeteria,4,Garden Grove,CA
140777.1429,2,Downtown,Developed,8,Full Service Restaurant,5,Garden Grove,CA
125893.5012,4,Suburbs,Well-Known,7,Full Service Restaurant,5,Norco,CA
190602.8677,1,Downtown,Recent,5,Banquet,5,Villa Park,CA
165105.2292,6,Downtown,Recent,7,Full Service Restaurant,4,Orange,CA
171383.3557,3,Downtown,Developed,6,Cafeteria,3,Orange,CA
96452.68621,7,Downtown,Recent,2,Cafeteria,4,Orange,CA
136230.4793,5,Suburbs,Well-Known,7,Full Service Restaurant,2,Orange,CA
74565.04477,6,Suburbs,Recent,5,Cafeteria,4,Orange,CA
166191.2358,5,Downtown,Developed,10,Cafeteria,3,Placentia,CA
138727.8884,1,Downtown,Developed,6,Banquet,5,Corona,CA
175841.9862,2,Suburbs,Recent,4,Full Service Restaurant,3,Corona,CA
198275.1592,1,Downtown,Developed,1,Full Service Restaurant,4,Corona,CA
166696.2745,3,Suburbs,Developed,6,Cafeteria,1,Corona,CA
156954.3459,6,Downtown,Recent,9,Banquet,2,Corona,CA
196018.2849,2,Suburbs,Well-Known,9,Full Service Restaurant,2,Yorba Linda,CA
141940.489,6,Suburbs,Recent,6,Banquet,2,Yorba Linda,CA
152473.8544,4,Downtown,Well-Known,4,Banquet,1,Ventura,CA
135033.467,5,Suburbs,Well-Known,10,Banquet,4,Ventura,CA
121661.7769,1,Downtown,Developed,8,Cafeteria,1,Ventura,CA
93084.33977,4,Suburbs,Recent,2,Cafeteria,1,Camarillo,CA
137937.5868,2,Downtown,Developed,10,Cafeteria,1,Camarillo,CA
196275.1894,6,Suburbs,Well-Known,9,Banquet,3,Carpinteria,CA
122420.213,6,Suburbs,Recent,3,Banquet,4,Fillmore,CA
178540.1511,7,Downtown,Developed,2,Full Service Restaurant,3,Moorpark,CA
171979.6751,3,Downtown,Well-Known,5,Cafeteria,2,Oak View,CA
152462.8541,2,Suburbs,Well-Known,6,Full Service Restaurant,2,Ojai,CA
146904.7405,4,Suburbs,Well-Known,9,Cafeteria,5,Oxnard,CA
100148.9641,5,Suburbs,Developed,10,Cafeteria,5,Oxnard,CA
83215.42422,7,Suburbs,Developed,6,Cafeteria,4,Oxnard,CA
139115.7944,6,Suburbs,Developed,9,Full Service Restaurant,5,Oxnard,CA
178792.3438,2,Suburbs,Recent,1,Full Service Restaurant,5,Piru,CA
167102.885,5,Suburbs,Recent,8,Full Service Restaurant,4,Port Hueneme,CA
159801.1816,6,Downtown,Well-Known,5,Full Service Restaurant,5,Point Mugu Nawc,CA
174794.1773,6,Suburbs,Well-Known,7,Cafeteria,1,Port Hueneme Cbc Base,CA
203916.6086,6,Downtown,Developed,6,Full Service Restaurant,4,Santa Paula,CA
87244.61492,7,Downtown,Well-Known,9,Cafeteria,4,Simi Valley,CA
216635.9355,5,Downtown,Developed,4,Full Service Restaurant,5,Brandeis,CA
109831.1373,5,Suburbs,Recent,3,Banquet,2,Simi Valley,CA
142280.1255,4,Suburbs,Developed,2,Banquet,3,Somis,CA
159301.0457,5,Downtown,Developed,5,Banquet,3,Summerland,CA
97060.15409,2,Downtown,Recent,9,Banquet,2,Santa Barbara,CA
136914.0165,4,Suburbs,Well-Known,3,Banquet,4,Santa Barbara,CA
116891.7922,1,Downtown,Recent,5,Cafeteria,1,Santa Barbara,CA
107226.0409,7,Downtown,Developed,5,Banquet,4,Santa Barbara,CA
172862.0644,3,Suburbs,Developed,3,Full Service Restaurant,1,Santa Barbara,CA
210075.4938,3,Downtown,Recent,9,Full Service Restaurant,4,Santa Barbara,CA
166668.4179,3,Suburbs,Recent,2,Full Service Restaurant,2,Santa Barbara,CA
132883.5061,2,Suburbs,Developed,8,Full Service Restaurant,2,Goleta,CA
206152.7212,7,Suburbs,Well-Known,10,Full Service Restaurant,3,Alpaugh,CA
97942.05451,3,Downtown,Developed,6,Cafeteria,5,Armona,CA
191208.82,7,Suburbs,Recent,8,Full Service Restaurant,3,Arvin,CA
97115.88304,4,Suburbs,Recent,9,Banquet,5,Avenal,CA
154929.8426,6,Downtown,Developed,8,Full Service Restaurant,5,Bodfish,CA
195907.2523,4,Suburbs,Developed,5,Full Service Restaurant,5,Buttonwillow,CA
204926.4862,3,Suburbs,Well-Known,8,Full Service Restaurant,2,California Hot Springs,CA
161400.4905,4,Downtown,Recent,3,Full Service Restaurant,5,Camp Nelson,CA
133634.9527,7,Suburbs,Well-Known,8,Cafeteria,5,Coalinga,CA
142086.9076,5,Suburbs,Well-Known,1,Full Service Restaurant,4,Corcoran,CA
81244.38232,4,Suburbs,Recent,5,Cafeteria,3,Delano,CA
